"Iq_Set []","Time [ms]","PsiQ [Wb]"
20,300,0.00969050927425921
20,301.5625,0.0100249367343908
20,303.125,0.0102858650229961
20,304.6875,0.0104954021371201
20,306.25,0.0107506572601085
20,307.8125,0.0108712865512723
20,309.375,0.0107161048995164
20,310.9375,0.0103404703148403
20,312.5,0.00988812317392397
20,314.0625,0.0094251391826784
20,315.625,0.0090001315271706
20,317.1875,0.00872864026919604
20,318.75,0.00877405862127665
20,320.3125,0.00899848212229066
20,321.875,0.00916923432454427
20,323.4375,0.00938350083249277
20,325,0.00969524757464393
20,326.5625,0.0100345603059909
20,328.125,0.0102936424879393
20,329.6875,0.0105034582354542
20,331.25,0.0107610183650328
20,332.812500000001,0.010880409449569
20,334.375000000001,0.0107236931702904
20,335.937500000001,0.0103478003555434
20,337.500000000001,0.00989502388764548
20,339.062500000001,0.00943308888734415
20,340.625000000001,0.00900271599745152
20,342.187500000001,0.00873747795258601
20,343.750000000001,0.00877991851857101
20,345.312500000001,0.00899912329391161
20,346.875000000001,0.00917219208114431
20,348.437500000001,0.00938702650292074
20,350.000000000001,0.00970196055760536
20,351.562500000001,0.0100430904004913
20,353.125000000001,0.0102995387728054
20,354.687500000001,0.0105062297094529
20,356.250000000001,0.01076271565826
20,357.812500000001,0.0108795699776903
20,359.375000000001,0.0107280158156056
20,360.937500000001,0.0103459964507405
20,362.500000000001,0.00989054066208988
20,364.062500000001,0.00942779088060525
20,365.625000000001,0.00899957776915658
20,367.187500000001,0.00873262229242452
20,368.750000000001,0.00877900110613949
20,370.312500000001,0.00899301792802873
20,371.875000000001,0.00916392402520824
20,373.437500000001,0.00938429755580135
20,375.000000000001,0.00969293179568067
20,376.562500000001,0.0100302651000145
20,378.125000000001,0.0102940520264975
20,379.687500000001,0.0104969710827476
20,381.250000000001,0.0107524198187137
20,382.812500000001,0.0108686423207686
20,384.375000000001,0.0107152480160029
20,385.937500000001,0.0103320678917991
20,387.500000000001,0.00988167575805753
20,389.062500000001,0.00941970903453705
20,390.625000000001,0.00899465369058281
20,392.187500000001,0.00872588985520258
20,393.750000000001,0.00876844749361134
20,395.312500000001,0.00898844486626449
20,396.875000000001,0.00916811761974864
20,398.437500000001,0.00938787871290122
20,400.000000000001,0.0096951822718704
20,401.562500000001,0.0100407113417681
20,403.125000000002,0.0102970870528587
20,404.687500000002,0.0104992739750149
20,406.250000000002,0.0107613460133022
20,407.812500000002,0.0108784843406767
20,409.375000000002,0.010723029147386
20,410.937500000002,0.0103460881446859
20,412.500000000002,0.00988865262394183
20,414.062500000002,0.00942451505643625
20,415.625000000002,0.00899508586824143
20,417.187500000002,0.00872671645976066
20,418.750000000002,0.00877141413750092
20,420.312500000002,0.00898926153540928
20,421.875000000002,0.00916062567190828
20,423.437500000002,0.00938011950507816
20,425.000000000002,0.00968879939581359
20,426.562500000002,0.0100314291263556
20,428.125000000002,0.0102937299665842
20,429.687500000002,0.0104969664239064
20,431.250000000002,0.0107604005221624
20,432.812500000002,0.0108749907604983
20,434.375000000002,0.0107186637975029
20,435.937500000002,0.0103334034237205
20,437.500000000002,0.00987800461252732
20,439.062500000002,0.00941458317476647
20,440.625000000002,0.00898486579129523
20,442.187500000002,0.00871880645928559
20,443.750000000002,0.00876116322910936
20,445.312500000002,0.00897886192615223
20,446.875000000002,0.00915870493795841
20,448.437500000002,0.00937267640768096
20,450,0.00968068116599948
40,300,0.019404526875668
40,301.5625,0.0197774845704325
40,303.125,0.0200856847679754
40,304.6875,0.0202924202481417
40,306.25,0.020568483005489
40,307.8125,0.0207410781459561
40,309.375,0.0206484484319229
40,310.9375,0.0202741027387368
40,312.5,0.0198316070471213
40,314.0625,0.0193680401117009
40,315.625,0.0189025614437399
40,317.1875,0.0185638921243967
40,318.75,0.0185205300206948
40,320.3125,0.0186788810747989
40,321.875,0.0188556510506814
40,323.4375,0.0190882678115307
40,325,0.0194065397944819
40,326.5625,0.019781738150077
40,328.125,0.0200898831417737
40,329.6875,0.020299530958417
40,331.25,0.0205681336086876
40,332.812500000001,0.0207468035465284
40,334.375000000001,0.0206485217323564
40,335.937500000001,0.0202786377621029
40,337.500000000001,0.0198381536086116
40,339.062500000001,0.0193673937833987
40,340.625000000001,0.0189000914427585
40,342.187500000001,0.018564446354412
40,343.750000000001,0.0185222893207253
40,345.312500000001,0.0186751848622102
40,346.875000000001,0.0188550425062305
40,348.437500000001,0.0190840878846721
40,350.000000000001,0.0194142374765869
40,351.562500000001,0.0197821555681679
40,353.125000000001,0.0200910070320451
40,354.687500000001,0.0202953093799694
40,356.250000000001,0.0205762841999231
40,357.812500000001,0.0207484677805621
40,359.375000000001,0.020650590037904
40,360.937500000001,0.0202720650347873
40,362.500000000001,0.0198309199561475
40,364.062500000001,0.0193607688699709
40,365.625000000001,0.0188921632920864
40,367.187500000001,0.0185597205152369
40,368.750000000001,0.0185141143392396
40,370.312500000001,0.0186785167293018
40,371.875000000001,0.0188563878105146
40,373.437500000001,0.0190939912866094
40,375.000000000001,0.0194076156001169
40,376.562500000001,0.0197838167320928
40,378.125000000001,0.0200863936159382
40,379.687500000001,0.020298548100254
40,381.250000000001,0.0205720741833868
40,382.812500000001,0.0207455534265503
40,384.375000000001,0.0206455968624011
40,385.937500000001,0.0202792727408013
40,387.500000000001,0.0198348422552299
40,389.062500000001,0.0193620376298006
40,390.625000000001,0.0189038970299473
40,392.187500000001,0.0185640703244344
40,393.750000000001,0.0185215383308535
40,395.312500000001,0.0186826104384718
40,396.875000000001,0.0188591442742924
40,398.437500000001,0.019084601992447
40,400.000000000001,0.0194091359797272
40,401.562500000001,0.0197809991927678
40,403.125000000002,0.02008486375133
40,404.687500000002,0.0203027336290963
40,406.250000000002,0.0205695753050481
40,407.812500000002,0.0207483632424601
40,409.375000000002,0.0206509202492997
40,410.937500000002,0.0202794853057954
40,412.500000000002,0.0198347281992515
40,414.062500000002,0.0193674158210133
40,415.625000000002,0.0188967109620133
40,417.187500000002,0.0185598978922651
40,418.750000000002,0.0185116293019829
40,420.312500000002,0.0186716425539189
40,421.875000000002,0.0188529404178289
40,423.437500000002,0.0190844982906655
40,425.000000000002,0.0194101599744368
40,426.562500000002,0.019781210900148
40,428.125000000002,0.0200847232341684
40,429.687500000002,0.0202934627165477
40,431.250000000002,0.0205664019963731
40,432.812500000002,0.0207419990202439
40,434.375000000002,0.0206443383382558
40,435.937500000002,0.0202691712142536
40,437.500000000002,0.0198302118286835
40,439.062500000002,0.0193569109050317
40,440.625000000002,0.0188957946187547
40,442.187500000002,0.0185570322183094
40,443.750000000002,0.0185076258560085
40,445.312500000002,0.0186678531496493
40,446.875000000002,0.018845269188794
40,448.437500000002,0.0190852305160748
40,450,0.0194034547687643
60,300,0.0289428973670945
60,301.5625,0.0293616124090039
60,303.125,0.0297175169122848
60,304.6875,0.0299346520378159
60,306.25,0.0302238990669734
60,307.8125,0.030464996194318
60,309.375,0.0304606197954113
60,310.9375,0.030159677699902
60,312.5,0.0297395125151519
60,314.0625,0.0292368355255573
60,315.625,0.0287335276921038
60,317.1875,0.0282911638032886
60,318.75,0.0281175246857035
60,320.3125,0.0282150614011513
60,321.875,0.0283640587545639
60,323.4375,0.0285747929318086
60,325,0.02895310863561
60,326.5625,0.0293667453648492
60,328.125,0.0297193820906538
60,329.6875,0.0299455780256237
60,331.25,0.030225360936061
60,332.812500000001,0.0304608349083503
60,334.375000000001,0.0304608657472803
60,335.937500000001,0.0301661706568688
60,337.500000000001,0.0297445252861084
60,339.062500000001,0.0292395268858206
60,340.625000000001,0.0287403286768669
60,342.187500000001,0.0282935012282347
60,343.750000000001,0.0281175941997613
60,345.312500000001,0.0282032507648737
60,346.875000000001,0.0283537355087255
60,348.437500000001,0.0285783423441946
60,350.000000000001,0.028945337287902
60,351.562500000001,0.0293630772662158
60,353.125000000001,0.0297172266297473
60,354.687500000001,0.0299400803578112
60,356.250000000001,0.0302259411476115
60,357.812500000001,0.0304730117749217
60,359.375000000001,0.0304618942959211
60,360.937500000001,0.030163759371413
60,362.500000000001,0.0297417208791596
60,364.062500000001,0.0292342547693011
60,365.625000000001,0.0287339326514393
60,367.187500000001,0.0282888034566347
60,368.750000000001,0.0281146199836797
60,370.312500000001,0.0282038247387217
60,371.875000000001,0.0283565879735859
60,373.437500000001,0.0285823240148815
60,375.000000000001,0.0289447383333186
60,376.562500000001,0.0293604057293115
60,378.125000000001,0.0297115535942772
60,379.687500000001,0.0299367067708622
60,381.250000000001,0.0302201129321382
60,382.812500000001,0.0304529361895828
60,384.375000000001,0.0304503863467837
60,385.937500000001,0.0301584411716682
60,387.500000000001,0.0297340195143134
60,389.062500000001,0.0292305002840431
60,390.625000000001,0.0287279193356765
60,392.187500000001,0.0282854488031222
60,393.750000000001,0.0281108176333545
60,395.312500000001,0.0282047756495811
60,396.875000000001,0.0283512341932903
60,398.437500000001,0.0285719384497336
60,400.000000000001,0.0289337212931769
60,401.562500000001,0.0293603694655022
60,403.125000000002,0.0297000187604712
60,404.687500000002,0.0299336826154629
60,406.250000000002,0.0302136087364129
60,407.812500000002,0.0304582231854253
60,409.375000000002,0.0304520948186429
60,410.937500000002,0.0301626207987574
60,412.500000000002,0.0297368305196494
60,414.062500000002,0.0292338597352505
60,415.625000000002,0.0287243733771551
60,417.187500000002,0.0282886258070978
60,418.750000000002,0.0281113409029041
60,420.312500000002,0.0282064443618976
60,421.875000000002,0.0283561991620792
60,423.437500000002,0.0285804918634634
60,425.000000000002,0.0289472958837767
60,426.562500000002,0.0293632737718158
60,428.125000000002,0.0297118691144688
60,429.687500000002,0.0299370689826123
60,431.250000000002,0.0302267758701014
60,432.812500000002,0.0304566652575541
60,434.375000000002,0.0304510450267771
60,435.937500000002,0.0301548928738135
60,437.500000000002,0.0297285837684653
60,439.062500000002,0.0292332481542905
60,440.625000000002,0.0287232111066682
60,442.187500000002,0.0282815672973695
60,443.750000000002,0.0281099495316872
60,445.312500000002,0.028205489055666
60,446.875000000002,0.028348184826508
60,448.437500000002,0.0285717275233675
60,450,0.0289313025307948
80,300,0.0382265685748884
80,301.5625,0.0386985057835319
80,303.125,0.0390997396122662
80,304.6875,0.0393588038534941
80,306.25,0.0396379245179623
80,307.8125,0.0399234229814381
80,309.375,0.0399982680473197
80,310.9375,0.0398084806243768
80,312.5,0.0394493678320467
80,314.0625,0.0389633503809769
80,315.625,0.0384042280448418
80,317.1875,0.0378207036552133
80,318.75,0.0374948755646538
80,320.3125,0.0374972840754263
80,321.875,0.037622492096509
80,323.4375,0.0378415006740502
80,325,0.0382230853299883
80,326.5625,0.0386887027045238
80,328.125,0.0390828635706185
80,329.6875,0.0393491848966882
80,331.25,0.0396358008588891
80,332.812500000001,0.0399141833444078
80,334.375000000001,0.0399983323161623
80,335.937500000001,0.039799353588976
80,337.500000000001,0.0394466486284992
80,339.062500000001,0.0389663744291349
80,340.625000000001,0.0384036284616706
80,342.187500000001,0.0378224466924325
80,343.750000000001,0.0374826253672969
80,345.312500000001,0.0374771010931986
80,346.875000000001,0.0376105754591224
80,348.437500000001,0.0378401488431721
80,350.000000000001,0.0382220913666221
80,351.562500000001,0.0386916088262155
80,353.125000000001,0.0390905837968052
80,354.687500000001,0.0393564121076579
80,356.250000000001,0.0396432226986123
80,357.812500000001,0.0399182496418217
80,359.375000000001,0.0400027148348072
80,360.937500000001,0.0398018072877135
80,362.500000000001,0.0394497200817972
80,364.062500000001,0.0389714871233264
80,365.625000000001,0.0384054240454281
80,367.187500000001,0.037826829969051
80,368.750000000001,0.0374912440566979
80,370.312500000001,0.037489051215667
80,371.875000000001,0.037610513300916
80,373.437500000001,0.0378480930625536
80,375.000000000001,0.038217383230599
80,376.562500000001,0.0386878602117474
80,378.125000000001,0.0390852212957233
80,379.687500000001,0.0393467509188948
80,381.250000000001,0.0396287132402971
80,382.812500000001,0.0399163950905143
80,384.375000000001,0.0399889729785908
80,385.937500000001,0.0397935527904779
80,387.500000000001,0.0394443814364015
80,389.062500000001,0.0389606747970683
80,390.625000000001,0.0384057542850017
80,392.187500000001,0.0378271893470479
80,393.750000000001,0.0374838144586619
80,395.312500000001,0.0374887281258027
80,396.875000000001,0.0376165128776584
80,398.437500000001,0.0378333633980177
80,400.000000000001,0.03821335877693
80,401.562500000001,0.0386792494877701
80,403.125000000002,0.0390771882494464
80,404.687500000002,0.039350765826231
80,406.250000000002,0.0396240975919051
80,407.812500000002,0.0399113927090906
80,409.375000000002,0.0399885392530062
80,410.937500000002,0.0397911303811442
80,412.500000000002,0.0394363638805574
80,414.062500000002,0.0389573728126739
80,415.625000000002,0.0383992407428575
80,417.187500000002,0.0378186145420635
80,418.750000000002,0.037487939405785
80,420.312500000002,0.0374841142654963
80,421.875000000002,0.0376143791034565
80,423.437500000002,0.0378475439131696
80,425.000000000002,0.0382240912382062
80,426.562500000002,0.0386944372139736
80,428.125000000002,0.0390916272457624
80,429.687500000002,0.0393571567434373
80,431.250000000002,0.039638399298767
80,432.812500000002,0.0399252573620754
80,434.375000000002,0.0399998089291405
80,435.937500000002,0.039798202212043
80,437.500000000002,0.0394399800830881
80,439.062500000002,0.0389596109183841
80,440.625000000002,0.0383955650964858
80,442.187500000002,0.0378214073440435
80,443.750000000002,0.0374877490706284
80,445.312500000002,0.0374890469525675
80,446.875000000002,0.0376186554236537
80,448.437500000002,0.0378519690409154
80,450,0.0382177457976834
100,300,0.0471245637551363
100,301.5625,0.0476128403116667
100,303.125,0.0480668298956313
100,304.6875,0.0483851095293801
100,306.25,0.0486534325888727
100,307.8125,0.0489313076766138
100,309.375,0.0490792797504859
100,310.9375,0.0489714907089101
100,312.5,0.0486952403653348
100,314.0625,0.0482910747167779
100,315.625,0.0477408767405195
100,317.1875,0.0470825167215762
100,318.75,0.0465606596924676
100,320.3125,0.046413487040359
100,321.875,0.0465109446316237
100,323.4375,0.0467282178816253
100,325,0.047123106009643
100,326.5625,0.0476011228807846
100,328.125,0.0480507144186523
100,329.6875,0.0483834258296089
100,331.25,0.0486444541240436
100,332.812500000001,0.0489225879339028
100,334.375000000001,0.0490755050388882
100,335.937500000001,0.0489654391186456
100,337.500000000001,0.0486892045836241
100,339.062500000001,0.0482824787298645
100,340.625000000001,0.0477248419411738
100,342.187500000001,0.0470688846217573
100,343.750000000001,0.0465570902910704
100,345.312500000001,0.0463946687818222
100,346.875000000001,0.0464939754791308
100,348.437500000001,0.0467201991388462
100,350.000000000001,0.0471136745429644
100,351.562500000001,0.0475922654459341
100,353.125000000001,0.0480460909462379
100,354.687500000001,0.0483762014176903
100,356.250000000001,0.0486464754405446
100,357.812500000001,0.0489208554470811
100,359.375000000001,0.0490710179963354
100,360.937500000001,0.0489605810387512
100,362.500000000001,0.0486855941311663
100,364.062500000001,0.0482788309874516
100,365.625000000001,0.0477233765033688
100,367.187500000001,0.0470730033533354
100,368.750000000001,0.0465639143918441
100,370.312500000001,0.0464050551535814
100,371.875000000001,0.046502496021618
100,373.437500000001,0.0467238137855269
100,375.000000000001,0.0471178684140158
100,376.562500000001,0.0476021748295806
100,378.125000000001,0.0480535495215532
100,379.687500000001,0.048373194636473
100,381.250000000001,0.0486442039038213
100,382.812500000001,0.0489273992982612
100,384.375000000001,0.0490773308604147
100,385.937500000001,0.0489692701097181
100,387.500000000001,0.0486991579273384
100,389.062500000001,0.0482843666773098
100,390.625000000001,0.0477266698581077
100,392.187500000001,0.0470759544082732
100,393.750000000001,0.0465692211198508
100,395.312500000001,0.0464032824716623
100,396.875000000001,0.0465043798975905
100,398.437500000001,0.0467259309319869
100,400.000000000001,0.0471258416267376
100,401.562500000001,0.0476006146757216
100,403.125000000002,0.0480482557076282
100,404.687500000002,0.0483812212908598
100,406.250000000002,0.0486419765291492
100,407.812500000002,0.0489199054647053
100,409.375000000002,0.0490669648718864
100,410.937500000002,0.0489636564365352
100,412.500000000002,0.0486880283496285
100,414.062500000002,0.0482862916731018
100,415.625000000002,0.0477313458480302
100,417.187500000002,0.0470693939026487
100,418.750000000002,0.0465581418910572
100,420.312500000002,0.0463930495622614
100,421.875000000002,0.0464929843316684
100,423.437500000002,0.04671753067496
100,425.000000000002,0.0471087573775648
100,426.562500000002,0.0475922034709318
100,428.125000000002,0.048039561987902
100,429.687500000002,0.0483681258993252
100,431.250000000002,0.0486359218734703
100,432.812500000002,0.0489160570347903
100,434.375000000002,0.0490635172704524
100,435.937500000002,0.0489590363378681
100,437.500000000002,0.0486812405627936
100,439.062500000002,0.0482796055110527
100,440.625000000002,0.0477201178909393
100,442.187500000002,0.0470703978095121
100,443.750000000002,0.0465676942042696
100,445.312500000002,0.0464012974776306
100,446.875000000002,0.0464921025061636
100,448.437500000002,0.0467235645101534
100,450,0.0471146413927531
120,300,0.0554497254080809
120,301.5625,0.0559043154803518
120,303.125,0.056363438758095
120,304.6875,0.0566912314537029
120,306.25,0.056956694383957
120,307.8125,0.0572403495063598
120,309.375,0.0574429042815581
120,310.9375,0.0574247084618213
120,312.5,0.0572801590957343
120,314.0625,0.0569647251104003
120,315.625,0.0564915938445645
120,317.1875,0.0558504489493151
120,318.75,0.0552326369228682
120,320.3125,0.0548971580585483
120,321.875,0.0548808150870919
120,323.4375,0.0550271691445456
120,325,0.055448338236106
120,326.5625,0.055901861526423
120,328.125,0.0563455061994434
120,329.6875,0.0566770423832882
120,331.25,0.0569470110434861
120,332.812500000001,0.0572265284703247
120,334.375000000001,0.0574422388490936
120,335.937500000001,0.0574267654285591
120,337.500000000001,0.0572751950797571
120,339.062500000001,0.0569675563356906
120,340.625000000001,0.0564956976050215
120,342.187500000001,0.0558421733879403
120,343.750000000001,0.0552322091751392
120,345.312500000001,0.0548805595475718
120,346.875000000001,0.054862613907068
120,348.437500000001,0.0550141956687219
120,350.000000000001,0.0554419780942566
120,351.562500000001,0.0558965254375249
120,353.125000000001,0.0563439375887019
120,354.687500000001,0.0566750670170842
120,356.250000000001,0.0569474956081362
120,357.812500000001,0.0572367300355197
120,359.375000000001,0.0574410263376446
120,360.937500000001,0.0574173297263611
120,362.500000000001,0.057278823105582
120,364.062500000001,0.0569639518521206
120,365.625000000001,0.0564948077172126
120,367.187500000001,0.0558428300336634
120,368.750000000001,0.0552278541859628
120,370.312500000001,0.0548917901820711
120,371.875000000001,0.0548627559628128
120,373.437500000001,0.0550225967430329
120,375.000000000001,0.0554496329546553
120,376.562500000001,0.0559010348233849
120,378.125000000001,0.056360098099159
120,379.687500000001,0.0566803278736086
120,381.250000000001,0.0569532102235686
120,382.812500000001,0.0572428253994209
120,384.375000000001,0.0574466316517756
120,385.937500000001,0.0574285559393363
120,387.500000000001,0.0572828225322947
120,389.062500000001,0.0569673362386801
120,390.625000000001,0.0564921485033807
120,392.187500000001,0.0558555792746598
120,393.750000000001,0.0552365866490324
120,395.312500000001,0.0548968349523574
120,396.875000000001,0.0548788581267143
120,398.437500000001,0.0550204496082307
120,400.000000000001,0.0554418744178307
120,401.562500000001,0.0558948784543918
120,403.125000000002,0.0563447246604612
120,404.687500000002,0.05667821878732
120,406.250000000002,0.0569470140326801
120,407.812500000002,0.0572226218901076
120,409.375000000002,0.057434235441729
120,410.937500000002,0.0574149245903661
120,412.500000000002,0.057269274772157
120,414.062500000002,0.0569624328827116
120,415.625000000002,0.0564899497090698
120,417.187500000002,0.0558439065193522
120,418.750000000002,0.0552241033554969
120,420.312500000002,0.0548842057641521
120,421.875000000002,0.0548663946443222
120,423.437500000002,0.0550170387359483
120,425.000000000002,0.0554377399429524
120,426.562500000002,0.0558883933745952
120,428.125000000002,0.0563405208558478
120,429.687500000002,0.0566721650406192
120,431.250000000002,0.0569429507022061
120,432.812500000002,0.0572254340827751
120,434.375000000002,0.0574351471166111
120,435.937500000002,0.0574129404624507
120,437.500000000002,0.0572664103675307
120,439.062500000002,0.056955864870919
120,440.625000000002,0.0564836209323029
120,442.187500000002,0.0558406742538784
120,443.750000000002,0.0552197954406641
120,445.312500000002,0.0548868515509244
120,446.875000000002,0.0548683750114942
120,448.437500000002,0.0550244036566361
120,450,0.0554380201509155
140,300,0.0630306389281617
140,301.5625,0.0634606020060677
140,303.125,0.0639240036001924
140,304.6875,0.0642058221204529
140,306.25,0.0644119887905939
140,307.8125,0.0646477048183581
140,309.375,0.0648913375101629
140,310.9375,0.0649727634843121
140,312.5,0.0649214740153429
140,314.0625,0.0647321646143936
140,315.625,0.064409238745394
140,317.1875,0.0638639028806995
140,318.75,0.0632528169538066
140,320.3125,0.062811271792742
140,321.875,0.0626695916498675
140,323.4375,0.062682389207747
140,325,0.0630303613351011
140,326.5625,0.0634550759671895
140,328.125,0.0639080995851398
140,329.6875,0.0641926505359345
140,331.25,0.0643892356265169
140,332.812500000001,0.064633751796913
140,334.375000000001,0.0648873067650882
140,335.937500000001,0.0649565334865873
140,337.500000000001,0.0649074111826108
140,339.062500000001,0.0647193435660411
140,340.625000000001,0.064397437527437
140,342.187500000001,0.0638529753488346
140,343.750000000001,0.0632454020411254
140,345.312500000001,0.0628021432699225
140,346.875000000001,0.0626622326427397
140,348.437500000001,0.0626841935507088
140,350.000000000001,0.0630207042666923
140,351.562500000001,0.0634496880682228
140,353.125000000001,0.0639115911459283
140,354.687500000001,0.0641913308729431
140,356.250000000001,0.0643969286191796
140,357.812500000001,0.0646355875856477
140,359.375000000001,0.0648858208747412
140,360.937500000001,0.0649590004492684
140,362.500000000001,0.0649165804988758
140,364.062500000001,0.0647276697650169
140,365.625000000001,0.0643995493384892
140,367.187500000001,0.063859697855975
140,368.750000000001,0.0632496987554286
140,370.312500000001,0.0628011148591297
140,371.875000000001,0.0626689096038767
140,373.437500000001,0.0626920299423633
140,375.000000000001,0.0630239681679197
140,376.562500000001,0.0634516734713363
140,378.125000000001,0.0639188976408564
140,379.687500000001,0.0641969541960965
140,381.250000000001,0.0644001362877251
140,382.812500000001,0.0646456737622452
140,384.375000000001,0.0648927876261155
140,385.937500000001,0.0649723228544671
140,387.500000000001,0.0649272333726624
140,389.062500000001,0.0647322368299816
140,390.625000000001,0.0644110481084343
140,392.187500000001,0.0638693318459385
140,393.750000000001,0.063254691297022
140,395.312500000001,0.062816149619101
140,396.875000000001,0.0626727455718148
140,398.437500000001,0.062698108898456
140,400.000000000001,0.0630333774973764
140,401.562500000001,0.063459456309887
140,403.125000000002,0.0639183650512312
140,404.687500000002,0.0642028612591801
140,406.250000000002,0.0643993882350928
140,407.812500000002,0.0646382966705544
140,409.375000000002,0.0648910879304798
140,410.937500000002,0.0649593056634082
140,412.500000000002,0.0649160443020027
140,414.062500000002,0.0647327097617394
140,415.625000000002,0.0644055288928759
140,417.187500000002,0.0638597962699794
140,418.750000000002,0.0632601165163558
140,420.312500000002,0.0628120596385894
140,421.875000000002,0.0626698141623939
140,423.437500000002,0.0626969145187291
140,425.000000000002,0.0630305225652527
140,426.562500000002,0.0634618145198357
140,428.125000000002,0.0639255656119087
140,429.687500000002,0.0642036551565434
140,431.250000000002,0.0644034514143213
140,432.812500000002,0.0646476444631207
140,434.375000000002,0.0648960659935696
140,435.937500000002,0.0649622155255614
140,437.500000000002,0.0649179600046894
140,439.062500000002,0.0647318795759131
140,440.625000000002,0.0644045273552167
140,442.187500000002,0.0638654544108742
140,443.750000000002,0.0632615551362135
140,445.312500000002,0.0628060432031713
140,446.875000000002,0.0626687644965823
140,448.437500000002,0.0626941423215274
140,450,0.0630268178416861
160,300,0.0698610143505803
160,301.5625,0.0702240722264428
160,303.125,0.0706528253737164
160,304.6875,0.0709274030139225
160,306.25,0.0710538906971379
160,307.8125,0.0711611126911713
160,309.375,0.0713426622435834
160,310.9375,0.0714336130602952
160,312.5,0.0714743116956457
160,314.0625,0.0714069364296739
160,315.625,0.0712367409473084
160,317.1875,0.0708514676488949
160,318.75,0.0703564951719917
160,320.3125,0.069924154928976
160,321.875,0.0697402605614134
160,323.4375,0.0696558539694891
160,325,0.0698511049073313
160,326.5625,0.0702149833725503
160,328.125,0.070633919915913
160,329.6875,0.0709126825925641
160,331.25,0.0710284579802555
160,332.812500000001,0.0711381991448189
160,334.375000000001,0.0713328170786713
160,335.937500000001,0.0714145915609609
160,337.500000000001,0.0714574454016032
160,339.062500000001,0.0713950606052346
160,340.625000000001,0.0712178161612649
160,342.187500000001,0.0708342581459824
160,343.750000000001,0.0703282002793092
