"Iq_Set []","Time [ms]","PsiQ [Wb]"
45,3.078125,0.0223286654511125
45,3.09375,0.0223433435849104
45,3.109375,0.0222570259224132
45,3.125,0.0221415470743065
45,3.140625,0.0220019592020842
45,3.15625,0.0218670465800811
45,3.171875,0.02173802846177
45,3.1875,0.0216418274639257
45,3.203125,0.0215886725122072
45,3.21875,0.0215911017183758
45,3.234375,0.021629430977656
45,3.25,0.0217438199868546
45,3.265625,0.0218924283772875
45,3.28125,0.022040388884444
45,3.296875,0.0221666435617827
45,3.3125,0.0222722698999366
45,3.328125,0.0223371997004589
45,3.34375,0.0223574490612414
45,3.359375,0.0222715184245601
45,3.375,0.0221531078566707
45,3.390625,0.0220140298866885
45,3.40625,0.0218754668621029
45,3.421875,0.0217532677754239
45,3.4375,0.0216602823339956
45,3.453125,0.021608992839891
45,3.46875,0.0216115610160542
45,3.484375,0.0216526787918047
45,3.5,0.0217626958102728
45,3.515625,0.0219113537341731
45,3.53125,0.0220607421813371
45,3.546875,0.0221875791221734
45,3.5625,0.0222935317473761
45,3.578125,0.0223617213610606
45,3.59375,0.022373253202905
45,3.609375,0.0222834197798015
45,3.625,0.022167117680785
45,3.640625,0.0220297002291427
45,3.65625,0.0218907549992369
45,3.671875,0.0217622606143734
45,3.6875,0.0216637664853907
45,3.703125,0.0216064759292233
45,3.71875,0.0216097703689234
45,3.734375,0.0216538368629969
45,3.75,0.0217581394929913
45,3.765625,0.0219073953665394
45,3.78125,0.0220548092644472
45,3.796875,0.0221760469521346
45,3.8125,0.0222825548478522
45,3.828125,0.022350001199366
45,3.84375,0.0223593089707506
45,3.859375,0.0222747582345522
45,3.875,0.0221544141249497
45,3.890625,0.0220163700621415
45,3.90625,0.0218809346551246
45,3.921875,0.0217525614251532
45,3.9375,0.0216551955383218
45,3.953125,0.0216001971130134
45,3.96875,0.0216008346581058
45,3.984375,0.0216390154318761
45,4,0.0217484143824023
45,4.015625,0.0218984941381375
45,4.03125,0.0220442138615801
45,4.046875,0.022167733890379
45,4.0625,0.0222731333490776
45,4.078125,0.0223399401360268
45,4.09375,0.0223500692589463
45,4.109375,0.0222625913545496
45,4.125,0.0221389426630548
45,4.140625,0.0220034058837805
45,4.15625,0.0218683233515164
45,4.171875,0.0217437135160012
45,4.1875,0.0216451737995605
45,4.203125,0.0215904760394715
45,4.21875,0.021591734974521
45,4.234375,0.0216316686627634
45,4.25,0.0217394639161222
45,4.265625,0.0218860895219271
45,4.28125,0.0220328576769065
45,4.296875,0.0221547677163798
45,4.3125,0.0222617359365798
45,4.328125,0.0223296586828902
45,4.34375,0.0223386533337021
45,4.359375,0.0222492709619378
45,4.375,0.0221400264373883
45,4.390625,0.021994755908377
45,4.40625,0.0218586964651187
45,4.421875,0.0217295722147488
45,4.4375,0.0216297886464397
45,4.453125,0.0215801665827931
45,4.46875,0.0215771090833548
45,4.484375,0.0216186889905783
45,4.5,0.0217253495429053
50,3,0.0241834982405477
50,3.015625,0.0243309939972348
50,3.03125,0.0244867887887171
50,3.046875,0.0246151806770928
50,3.0625,0.0247227095508814
50,3.078125,0.024790671851386
50,3.09375,0.0248117422048254
50,3.109375,0.0247413693520715
50,3.125,0.0246408404063901
50,3.140625,0.0245209607261976
50,3.15625,0.0243986623932124
50,3.171875,0.0242728124095073
50,3.1875,0.024163405782886
50,3.203125,0.02408724120843
50,3.21875,0.0240666915064867
50,3.234375,0.0240832456287037
50,3.25,0.0241907115773617
50,3.265625,0.0243379295545774
50,3.28125,0.0244941508785
50,3.296875,0.024627175600507
50,3.3125,0.0247336420205691
50,3.328125,0.0248010037918249
50,3.34375,0.0248262331388582
50,3.359375,0.0247535839426895
50,3.375,0.0246553797111239
50,3.390625,0.0245332752184339
50,3.40625,0.0244093114720907
50,3.421875,0.0242894369887839
50,3.4375,0.0241809044410673
50,3.453125,0.024105951930862
50,3.46875,0.024085897805663
50,3.484375,0.0241103868514713
50,3.5,0.0242081471734086
50,3.515625,0.0243577498031644
50,3.53125,0.0245134514755744
50,3.546875,0.0246409616140853
50,3.5625,0.0247532676003297
50,3.578125,0.0248168568051818
50,3.59375,0.0248399840383914
50,3.609375,0.0247689298436773
50,3.625,0.0246638600299208
50,3.640625,0.0245401795020337
50,3.65625,0.0244189407674029
50,3.671875,0.0242925611502607
50,3.6875,0.0241849313967878
50,3.703125,0.0241075397670414
50,3.71875,0.0240867431501533
50,3.734375,0.0241116371166862
50,3.75,0.0242048944111941
50,3.765625,0.0243544905874904
50,3.78125,0.0245092360211227
50,3.796875,0.0246354758141659
50,3.8125,0.0247440491289586
50,3.828125,0.0248116003602556
50,3.84375,0.0248333341008348
50,3.859375,0.0247605639040935
50,3.875,0.0246589069910196
50,3.890625,0.024537394590605
50,3.90625,0.02441339997547
50,3.921875,0.0242857254956887
50,3.9375,0.0241781183814896
50,3.953125,0.0241017722464661
50,3.96875,0.0240777463744295
50,3.984375,0.0240980157064872
50,4,0.024196403417382
50,4.015625,0.0243440947864719
50,4.03125,0.0244983695245772
50,4.046875,0.0246281045675583
50,4.0625,0.024733973071063
50,4.078125,0.0248015640647527
50,4.09375,0.024822877661327
50,4.109375,0.0247507028208792
50,4.125,0.0246449300609288
50,4.140625,0.0245272703169444
50,4.15625,0.0243983834478361
50,4.171875,0.0242726294237654
50,4.1875,0.024166028472596
50,4.203125,0.0240912880886907
50,4.21875,0.0240693254070565
50,4.234375,0.0240917709991125
50,4.25,0.0241895151431758
50,4.265625,0.0243364385340334
50,4.28125,0.0244890263310827
50,4.296875,0.0246159531974219
50,4.3125,0.0247250306883802
50,4.328125,0.0247903087041531
50,4.34375,0.0248123117341362
50,4.359375,0.0247386363585667
50,4.375,0.0246378130234874
50,4.390625,0.024513219357704
50,4.40625,0.0243914307449129
50,4.421875,0.0242636610868985
50,4.4375,0.0241525860111182
50,4.453125,0.0240794106480191
50,4.46875,0.024055775542397
50,4.484375,0.0240816171895951
50,4.5,0.0241742438325439
