"Iq_Set []","Time [ms]","PsiQ [Wb]"
25,367.187500000001,0.0125701521722262
25,368.750000000001,0.0125357250735018
25,370.312500000001,0.0125670178932427
25,371.875000000001,0.0126224175174412
25,373.437500000001,0.0127121604738337
25,375.000000000001,0.012852671582436
25,376.562500000001,0.0130043353983669
25,378.125000000001,0.0131366944841313
25,379.687500000001,0.0132332600751845
25,381.250000000001,0.0133143365555122
25,382.812500000001,0.0133545691000941
25,384.375000000001,0.0133046036383702
25,385.937500000001,0.0131665497120243
25,387.500000000001,0.0130043018913246
25,389.062500000001,0.0128322399001248
25,390.625000000001,0.0126743223733242
25,392.187500000001,0.0125690557501939
25,393.750000000001,0.0125370508191233
25,395.312500000001,0.0125672309155716
25,396.875000000001,0.0126229085866049
25,398.437500000001,0.0127089749451722
25,400.000000000001,0.012851666527256
25,401.562500000001,0.0130025501237966
25,403.125000000002,0.0131339664573587
25,404.687500000002,0.0132339090801853
25,406.250000000002,0.0133133163889445
25,407.812500000002,0.0133528158994669
25,409.375000000002,0.0133048476126371
25,410.937500000002,0.0131658928040357
25,412.500000000002,0.0130030170905169
25,414.062500000002,0.0128328540020197
25,415.625000000002,0.0126712628238192
25,417.187500000002,0.0125691481429273
25,418.750000000002,0.0125351242426855
25,420.312500000002,0.0125642920406001
25,421.875000000002,0.0126214332653765
25,423.437500000002,0.0127115641351267
25,425.000000000002,0.0128523584352438
25,426.562500000002,0.0130053121794033
25,428.125000000002,0.0131361745899005
25,429.687500000002,0.0132333804024119
25,431.250000000002,0.0133174903227635
25,432.812500000002,0.0133553521301065
25,434.375000000002,0.0133077508830221
25,435.937500000002,0.0131673011348512
25,437.500000000002,0.0130047357273382
25,439.062500000002,0.0128331077374383
25,440.625000000002,0.0126728896717284
25,442.187500000002,0.0125701521722544
25,443.750000000002,0.0125357250735031
25,445.312500000002,0.012567017893247
25,446.875000000002,0.0126224175174422
25,448.437500000002,0.0127121604738424
25,450,0.012852671582431
30,300,0.0153709373682851
30,301.5625,0.015523594513433
30,303.125,0.0156578903301192
30,304.6875,0.0157644063798156
30,306.25,0.0158503966720109
30,307.8125,0.0159005466298434
30,309.375,0.0158594619758963
30,310.9375,0.0157302441868221
30,312.5,0.0155725815444456
30,314.0625,0.0154019543369214
30,315.625,0.0152441885545058
30,317.1875,0.0151314665407433
30,318.75,0.0150846059025881
30,320.3125,0.0151032257478498
30,321.875,0.0151493382884458
30,323.4375,0.0152294244668907
30,325,0.0153698639468839
30,326.5625,0.0155216996410141
30,328.125,0.0156549650604962
30,329.6875,0.0157649304110089
30,331.25,0.0158492106182381
30,332.812500000001,0.015898639882842
30,334.375000000001,0.0158596850345193
30,335.937500000001,0.0157295439508748
30,337.500000000001,0.0155712280255317
30,339.062500000001,0.0154026537633432
30,340.625000000001,0.0152411439957918
30,342.187500000001,0.0151314710267841
30,343.750000000001,0.0150827336514209
30,345.312500000001,0.0151001332140046
30,346.875000000001,0.0151478290613758
30,348.437500000001,0.0152321173967609
30,350.000000000001,0.0153706566765462
30,351.562500000001,0.0155245034053657
30,353.125000000001,0.0156572297240586
30,354.687500000001,0.0157645578948134
30,356.250000000001,0.0158534106500973
30,357.812500000001,0.0159012536072127
30,359.375000000001,0.0158626053547944
30,360.937500000001,0.0157309105030362
30,362.500000000001,0.0155729839847554
30,364.062500000001,0.0154028644682319
30,365.625000000001,0.0152427179272605
30,367.187500000001,0.0151325000512053
30,368.750000000001,0.0150833800909819
30,370.312500000001,0.0151029030702096
30,371.875000000001,0.0151487868243736
30,373.437500000001,0.0152329339076256
30,375.000000000001,0.0153709371868018
30,376.562500000001,0.0155235944996819
30,378.125000000001,0.0156578896859981
30,379.687500000001,0.015764406399835
30,381.250000000001,0.0158503967113084
30,382.812500000001,0.0159005466292041
30,384.375000000001,0.0158594600185915
30,385.937500000001,0.0157302441720148
30,387.500000000001,0.0155725817832573
30,389.062500000001,0.0154019543269265
30,390.625000000001,0.0152441884231727
30,392.187500000001,0.0151314665588455
30,393.750000000001,0.0150846050648279
30,395.312500000001,0.0151032257535405
30,396.875000000001,0.0151493383097199
30,398.437500000001,0.0152294244664686
30,400.000000000001,0.015369864452193
30,401.562500000001,0.0155216996346283
30,403.125000000002,0.0156549649119235
30,404.687500000002,0.0157649304182406
30,406.250000000002,0.0158492102572529
30,407.812500000002,0.0158986398820556
30,409.375000000002,0.0158596846038401
30,410.937500000002,0.0157295439406358
30,412.500000000002,0.0155712280457381
30,414.062500000002,0.0154026537635793
